ID,Date,Time,Fly1,Fly2,Fly3,Fly4,Fly5,Fly6,Fly7,Fly8,Fly9,Fly10,Fly11,Fly12,Fly13,Fly14,Fly15,Fly16,Fly17,Fly18,Fly19,Fly20,Fly21,Fly22,Fly23,Fly24,Fly25,Fly26,Fly27,Fly28,Fly29,Fly30,Fly31,Fly32
396256,2 Jul 20,21:31:00,2,4,3,1,0,2,3,1,2,1,0,0,4,0,0,0,2,0,1,2,1,4,0,0,1,0,0,0,0,0,0,0
396257,2 Jul 20,21:32:00,1,3,4,0,0,2,2,4,1,2,1,0,2,2,1,0,6,0,0,3,3,3,0,1,4,0,3,0,0,0,0,0
396258,2 Jul 20,21:33:00,2,2,3,3,5,1,2,2,2,1,0,1,4,2,3,0,5,0,0,3,3,3,0,1,2,0,3,0,0,0,0,0
396259,2 Jul 20,21:34:00,1,2,4,0,0,0,2,2,1,1,1,0,8,2,0,0,4,0,0,3,5,2,0,3,2,0,3,0,0,0,0,0
396260,2 Jul 20,21:35:00,2,2,3,0,1,2,2,6,2,2,1,1,2,3,4,1,12,1,0,1,2,1,0,2,2,0,5,0,0,0,0,0
396261,2 Jul 20,21:36:00,1,4,6,2,2,2,2,2,2,1,1,1,1,2,3,1,5,1,0,3,3,1,0,2,0,0,5,0,0,0,0,0
396262,2 Jul 20,21:37:00,2,2,7,4,1,2,3,3,1,2,1,2,2,3,1,2,2,1,0,1,2,2,0,2,3,0,1,0,0,0,0,0
396263,2 Jul 20,21:38:00,4,6,7,0,1,3,1,2,1,1,1,1,4,5,0,2,4,0,2,2,5,1,0,0,2,1,1,0,0,0,0,0
396264,2 Jul 20,21:39:00,1,5,3,1,2,0,2,2,0,0,0,0,1,1,1,2,3,0,2,2,3,3,0,0,4,0,2,0,0,0,0,0
396265,2 Jul 20,21:40:00,3,4,5,2,1,1,1,4,2,3,1,0,1,3,3,5,4,0,0,3,3,3,0,0,2,0,1,0,0,0,0,0
396266,2 Jul 20,21:41:00,1,6,5,2,3,3,1,3,3,1,2,0,0,1,2,2,5,0,5,4,4,2,0,0,4,2,4,0,0,0,0,0
396267,2 Jul 20,21:42:00,1,7,2,2,2,3,0,1,2,2,1,0,1,0,4,1,3,0,1,0,3,3,2,1,4,0,4,0,0,0,0,0
396268,2 Jul 20,21:43:00,3,5,5,4,1,3,0,3,3,1,1,2,1,0,3,1,4,1,0,2,2,3,1,3,4,0,3,0,0,0,0,0
396269,2 Jul 20,21:44:00,1,2,5,6,6,2,4,4,0,1,3,2,2,1,3,2,1,1,3,2,3,4,3,1,2,4,1,0,0,0,0,0
396270,2 Jul 20,21:45:00,2,6,2,2,1,1,1,3,2,3,0,3,7,1,4,0,5,0,1,2,3,3,1,3,2,1,2,0,0,0,0,0
396271,2 Jul 20,21:46:00,3,5,5,2,3,2,1,2,0,2,1,3,3,0,2,0,5,0,2,2,0,4,0,0,2,0,3,0,0,0,0,0
396272,2 Jul 20,21:47:00,2,0,5,3,3,1,1,3,2,2,0,1,3,2,0,1,1,0,2,3,2,3,0,0,4,1,2,0,0,0,0,0
396273,2 Jul 20,21:48:00,2,5,4,4,1,0,1,3,0,1,2,2,1,0,3,2,8,0,0,2,5,5,0,0,5,0,2,0,0,0,0,0
396274,2 Jul 20,21:49:00,2,3,5,2,1,2,3,5,6,1,1,2,1,2,3,0,3,2,0,4,0,1,0,0,3,0,9,0,0,0,0,0
396275,2 Jul 20,21:50:00,2,2,1,1,1,2,3,3,2,1,2,1,2,3,0,0,3,0,0,3,2,2,1,0,3,2,2,0,0,0,0,0
396276,2 Jul 20,21:51:00,2,5,4,2,1,2,2,3,2,0,1,2,3,1,2,1,6,2,4,3,2,0,0,0,1,5,2,0,0,0,0,0
396277,2 Jul 20,21:52:00,2,4,8,2,1,0,3,4,3,2,1,0,6,0,0,1,4,0,3,3,4,3,0,0,2,0,5,0,0,0,0,0
396278,2 Jul 20,21:53:00,1,4,4,1,2,2,2,4,3,3,1,1,1,1,2,0,6,2,2,2,4,2,0,2,3,0,2,0,0,0,0,0
396279,2 Jul 20,21:54:00,2,3,3,2,2,3,0,6,1,9,2,1,4,1,2,0,5,0,3,2,3,2,1,2,2,0,3,0,0,0,0,0
396280,2 Jul 20,21:55:00,1,3,5,2,1,3,0,2,2,1,0,0,4,2,2,0,3,1,1,4,4,5,1,0,3,0,3,0,0,0,0,0
396281,2 Jul 20,21:56:00,3,4,4,2,2,2,0,2,0,1,1,1,1,2,2,2,4,1,2,1,2,1,2,0,4,0,4,0,0,0,0,0
396282,2 Jul 20,21:57:00,4,4,2,5,1,2,3,1,2,1,1,1,3,3,2,3,6,1,2,3,2,4,2,1,2,0,3,0,0,0,0,0
396283,2 Jul 20,21:58:00,3,3,3,3,0,2,3,3,2,2,2,2,1,3,0,2,2,0,0,1,3,2,1,1,3,0,6,0,0,0,0,0
396284,2 Jul 20,21:59:00,2,6,4,2,0,4,2,1,3,1,2,3,3,1,0,1,1,1,0,3,1,5,0,0,3,0,3,0,0,0,0,0
396285,2 Jul 20,22:00:00,1,4,4,2,1,3,2,3,3,1,2,2,3,0,3,4,4,1,0,3,2,4,1,0,1,1,4,0,0,0,0,0
396286,2 Jul 20,22:01:00,1,2,5,3,0,1,2,4,3,0,0,3,1,2,1,2,5,1,0,1,3,1,1,0,3,1,5,0,0,0,0,0
396287,2 Jul 20,22:02:00,1,6,4,2,0,1,2,4,3,2,0,1,4,3,0,1,0,2,2,1,2,2,2,0,0,0,3,0,0,0,0,0
396288,2 Jul 20,22:03:00,2,6,3,0,0,4,2,4,2,4,0,3,5,2,0,0,4,2,3,4,0,4,5,0,4,0,2,0,0,0,0,0
396289,2 Jul 20,22:04:00,1,10,5,3,1,2,0,3,2,3,2,1,3,3,3,2,4,0,1,3,1,2,0,0,4,0,0,0,0,0,0,0
396290,2 Jul 20,22:05:00,0,1,4,4,1,3,2,4,2,4,2,2,2,0,3,0,5,1,1,2,3,1,2,0,2,0,1,0,0,0,0,0
396291,2 Jul 20,22:06:00,0,7,3,3,0,1,2,3,4,3,3,0,5,1,0,1,7,1,2,5,3,3,1,0,0,1,1,0,0,0,0,0
396292,2 Jul 20,22:07:00,0,5,4,5,0,1,4,4,2,1,1,0,3,2,4,3,2,2,3,4,3,4,1,0,1,0,1,0,0,0,0,0
396293,2 Jul 20,22:08:00,2,6,5,3,2,3,4,4,3,4,4,0,4,3,2,3,4,4,2,5,5,3,3,2,3,2,3,0,0,0,0,0
396294,2 Jul 20,22:09:00,4,7,5,7,5,4,6,7,8,5,5,2,6,5,10,3,5,3,4,8,10,7,2,2,6,6,7,0,0,0,0,0
396295,2 Jul 20,22:10:00,6,8,6,7,3,4,6,9,7,5,6,4,7,6,7,5,8,4,4,6,6,2,3,2,6,5,8,0,0,0,0,0
396296,2 Jul 20,22:11:00,1,6,7,6,4,5,6,8,9,4,6,5,6,5,9,1,7,4,4,6,13,4,3,2,6,5,8,0,0,0,0,0
396297,2 Jul 20,22:12:00,5,7,5,6,2,4,6,7,5,5,4,2,3,4,8,6,6,3,4,6,8,5,3,4,7,4,8,0,0,0,0,0
396298,2 Jul 20,22:13:00,2,6,5,6,2,5,6,7,5,5,7,4,3,2,6,6,6,4,4,4,6,5,3,5,6,4,7,0,0,0,0,0
396299,2 Jul 20,22:14:00,3,7,6,4,4,5,6,7,6,5,5,4,7,3,5,3,4,4,4,4,9,2,5,4,6,7,7,0,0,0,0,0
396300,2 Jul 20,22:15:00,2,7,7,7,2,3,6,7,8,4,6,3,3,2,6,4,7,4,3,3,6,3,4,2,4,4,8,0,0,0,0,0
396301,2 Jul 20,22:16:00,2,8,5,5,1,6,4,8,8,4,7,3,2,4,4,3,3,5,2,2,7,4,3,0,8,5,8,0,0,0,0,0
396302,2 Jul 20,22:17:00,4,6,6,5,4,5,7,6,5,6,5,1,2,3,5,2,4,2,5,4,2,2,4,2,9,5,8,0,0,0,0,0
396303,2 Jul 20,22:18:00,2,5,5,7,4,4,6,6,5,4,2,3,2,3,5,4,3,2,1,2,0,5,4,0,9,5,7,0,0,0,0,0
396304,2 Jul 20,22:19:00,4,3,6,6,4,4,5,6,4,5,8,4,1,5,2,5,1,2,3,6,1,3,4,4,6,3,8,0,0,0,0,0
396305,2 Jul 20,22:20:00,3,0,6,5,2,4,7,6,6,6,2,3,17,4,1,4,1,3,3,5,0,4,2,6,4,4,6,0,0,0,0,0
396306,2 Jul 20,22:21:00,2,5,4,5,3,4,6,6,6,4,4,3,0,5,1,1,2,0,3,3,1,5,3,2,0,4,7,0,0,0,0,0
396307,2 Jul 20,22:22:00,1,7,5,6,6,4,7,7,6,4,2,2,1,5,0,2,2,0,0,5,2,3,2,6,2,2,4,0,0,0,0,0
396308,2 Jul 20,22:23:00,3,2,4,4,3,4,3,9,4,4,5,6,0,2,1,5,0,2,0,4,1,3,4,3,0,5,6,0,0,0,0,0
396309,2 Jul 20,22:24:00,3,3,4,4,2,3,2,8,2,2,4,5,1,1,1,4,4,2,0,7,0,2,3,7,0,2,7,0,0,0,0,0
396310,2 Jul 20,22:25:00,1,0,2,5,2,3,0,6,4,6,4,2,0,3,0,1,0,1,0,0,3,4,3,2,0,3,6,0,0,0,0,0
396311,2 Jul 20,22:26:00,2,0,2,6,1,4,0,5,3,3,1,3,0,2,0,6,0,2,0,0,0,2,4,4,0,3,7,0,0,0,0,0
396312,2 Jul 20,22:27:00,2,2,4,5,4,3,0,12,5,4,7,3,1,3,0,4,0,4,0,0,0,1,5,0,0,5,4,0,0,0,0,0
396313,2 Jul 20,22:28:00,2,0,7,8,0,6,0,6,8,6,4,5,1,8,0,4,0,2,0,0,0,2,4,0,0,5,6,0,0,0,0,0
396314,2 Jul 20,22:29:00,3,2,0,11,1,4,2,0,12,2,3,6,0,7,0,5,0,2,0,0,0,1,2,0,0,5,5,0,0,0,0,0
396315,2 Jul 20,22:30:00,1,0,0,7,0,4,2,0,10,3,4,1,0,5,0,4,0,0,0,0,0,2,1,0,0,6,4,0,0,0,0,0
396316,2 Jul 20,22:31:00,7,0,0,5,0,5,0,0,7,3,3,4,0,10,0,0,0,0,0,0,0,2,4,0,0,5,4,0,0,0,0,0
396317,2 Jul 20,22:32:00,2,2,0,7,0,4,2,0,4,0,3,0,0,3,0,3,0,2,0,0,0,1,2,0,0,3,4,0,0,0,0,0
396318,2 Jul 20,22:33:00,1,0,0,10,0,4,0,0,6,2,3,0,0,2,0,0,0,0,0,0,0,1,2,0,0,4,5,0,0,0,0,0
396319,2 Jul 20,22:34:00,1,0,0,9,0,3,0,0,6,4,3,0,1,4,0,3,0,2,0,0,0,1,3,0,0,1,7,0,0,0,0,0
